Header_line;23
location;Drammen - Norway
year_of_construction;1961
floor_area;5273
number_of_users;170
building_category;Sch
energy_label;B
central_heating_system;1
dhw_heat_source;SC,HWH
sh_heat_source;GSHP,EB
ventilation_heat_source;GSHP,EB
snow_melt_heat_source;None
ventilation_types;DCV
night_setback;1
lighting_control;1
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6432

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Heat use;Heat production;Heat production
;C;W/m2;m/s;deg;Wh;Wh;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Space heating = HtRoom + HtVent;Heat from heat pumps;Solar collector heat produced
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;HtSpace;HtHP;HtSC
2019-06-03T21:00:00+0100;14.61;;;;33000.0;0.0;0.0;0.0
2019-06-03T22:00:00+0100;13.33;;;;31000.0;10000.0;0.0;0.0
2019-06-03T23:00:00+0100;12.34;;;;34000.0;0.0;0.0;0.0
2019-06-04T00:00:00+0100;11.33;;;;33000.0;10000.0;0.0;0.0
2019-06-04T01:00:00+0100;10.63;;;;32000.0;10000.0;0.0;0.0
2019-06-04T02:00:00+0100;10.04;;;;32000.0;0.0;0.0;0.0
2019-06-04T03:00:00+0100;9.63;;;;33000.0;10000.0;0.0;0.0
2019-06-04T04:00:00+0100;9.12;;;;30000.0;0.0;0.0;0.0
2019-06-04T05:00:00+0100;9.63;;;;35000.0;10000.0;0.0;0.0
2019-06-04T06:00:00+0100;11.39;;;;60000.0;10000.0;0.0;0.0
2019-06-04T07:00:00+0100;12.81;;;;63000.0;0.0;0.0;0.0
2019-06-04T08:00:00+0100;14.46;;;;67000.0;0.0;0.0;1000.0
2019-06-04T09:00:00+0100;16.49;;;;68000.0;10000.0;0.0;7000.0
2019-06-04T10:00:00+0100;17.15;;;;67000.0;0.0;0.0;8000.0
2019-06-04T11:00:00+0100;18.19;;;;70000.0;0.0;0.0;11000.0
2019-06-04T12:00:00+0100;19.3;;;;66000.0;10000.0;0.0;7000.0
2019-06-04T13:00:00+0100;19.3;;;;57000.0;0.0;0.0;6000.0
2019-06-04T14:00:00+0100;19.26;;;;58000.0;0.0;0.0;5000.0
2019-06-04T15:00:00+0100;19.02;;;;56000.0;10000.0;0.0;5000.0
2019-06-04T16:00:00+0100;18.8;;;;37000.0;0.0;0.0;1000.0
2019-06-04T17:00:00+0100;18.25;;;;42000.0;0.0;0.0;0.0
2019-06-04T18:00:00+0100;17.86;;;;40000.0;0.0;0.0;0.0
2019-06-04T19:00:00+0100;16.83;;;;38000.0;10000.0;0.0;0.0
2019-06-04T20:00:00+0100;15.77;;;;33000.0;0.0;0.0;0.0
2019-06-04T21:00:00+0100;14.66;;;;19000.0;0.0;100000.0;0.0
2019-06-04T22:00:00+0100;12.86;;;;19000.0;10000.0;0.0;0.0
2019-06-04T23:00:00+0100;11.25;;;;20000.0;10000.0;0.0;0.0
2019-06-05T00:00:00+0100;10.07;;;;19000.0;10000.0;0.0;0.0
2019-06-05T01:00:00+0100;9.32;;;;20000.0;10000.0;0.0;0.0
2019-06-05T02:00:00+0100;8.75;;;;19000.0;0.0;0.0;0.0
2019-06-05T03:00:00+0100;8.36;;;;18000.0;20000.0;0.0;0.0
2019-06-05T04:00:00+0100;8.68;;;;18000.0;0.0;0.0;0.0
2019-06-05T05:00:00+0100;9.24;;;;48000.0;20000.0;100000.0;0.0
2019-06-05T06:00:00+0100;9.57;;;;66000.0;10000.0;0.0;0.0
2019-06-05T07:00:00+0100;9.93;;;;69000.0;20000.0;0.0;0.0
2019-06-05T08:00:00+0100;10.08;;;;73000.0;10000.0;0.0;0.0
2019-06-05T09:00:00+0100;10.49;;;;73000.0;20000.0;0.0;0.0
2019-06-05T10:00:00+0100;10.48;;;;72000.0;20000.0;0.0;0.0
2019-06-05T11:00:00+0100;10.75;;;;74000.0;10000.0;0.0;0.0
2019-06-05T12:00:00+0100;12.56;;;;72000.0;10000.0;0.0;0.0
2019-06-05T13:00:00+0100;14.04;;;;69000.0;10000.0;0.0;0.0
2019-06-05T14:00:00+0100;14.83;;;;57000.0;0.0;0.0;0.0
2019-06-05T15:00:00+0100;15.6;;;;54000.0;10000.0;0.0;0.0
2019-06-05T16:00:00+0100;15.9;;;;49000.0;0.0;0.0;0.0
2019-06-05T17:00:00+0100;15.63;;;;55000.0;0.0;0.0;0.0
2019-06-05T18:00:00+0100;15.33;;;;50000.0;10000.0;0.0;0.0
2019-06-05T19:00:00+0100;15.27;;;;46000.0;0.0;0.0;0.0
2019-06-05T20:00:00+0100;14.74;;;;44000.0;0.0;0.0;0.0
2019-06-05T21:00:00+0100;14.18;;;;24000.0;0.0;0.0;0.0
2019-06-05T22:00:00+0100;13.84;;;;18000.0;10000.0;0.0;0.0
2019-06-05T23:00:00+0100;13.58;;;;18000.0;0.0;0.0;0.0
2019-06-06T00:00:00+0100;13.4;;;;18000.0;0.0;0.0;0.0
2019-06-06T01:00:00+0100;13.11;;;;19000.0;10000.0;100000.0;0.0
2019-06-06T02:00:00+0100;12.81;;;;20000.0;0.0;0.0;0.0
2019-06-06T03:00:00+0100;12.47;;;;18000.0;10000.0;0.0;0.0
2019-06-06T04:00:00+0100;12.64;;;;19000.0;0.0;0.0;0.0
2019-06-06T05:00:00+0100;12.52;;;;43000.0;20000.0;0.0;0.0
2019-06-06T06:00:00+0100;13.12;;;;60000.0;0.0;0.0;0.0
2019-06-06T07:00:00+0100;13.91;;;;65000.0;0.0;0.0;0.0
2019-06-06T08:00:00+0100;15.59;;;;65000.0;10000.0;0.0;1000.0
2019-06-06T09:00:00+0100;16.68;;;;67000.0;0.0;0.0;2000.0
2019-06-06T10:00:00+0100;17.07;;;;68000.0;0.0;0.0;2000.0
2019-06-06T11:00:00+0100;18.36;;;;70000.0;10000.0;0.0;12000.0
2019-06-06T12:00:00+0100;20.51;;;;70000.0;0.0;0.0;9000.0
2019-06-06T13:00:00+0100;22.15;;;;71000.0;0.0;0.0;9000.0
2019-06-06T14:00:00+0100;22.68;;;;59000.0;10000.0;0.0;7000.0
2019-06-06T15:00:00+0100;23.12;;;;60000.0;0.0;0.0;0.0
2019-06-06T16:00:00+0100;20.63;;;;42000.0;0.0;0.0;1000.0
2019-06-06T17:00:00+0100;20.92;;;;32000.0;0.0;0.0;1000.0
2019-06-06T18:00:00+0100;21.15;;;;35000.0;10000.0;0.0;0.0
2019-06-06T19:00:00+0100;20.78;;;;39000.0;0.0;0.0;0.0
2019-06-06T20:00:00+0100;20.05;;;;39000.0;0.0;0.0;0.0
2019-06-06T21:00:00+0100;19.09;;;;19000.0;0.0;0.0;0.0
2019-06-06T22:00:00+0100;18.21;;;;17000.0;0.0;0.0;0.0
2019-06-06T23:00:00+0100;17.86;;;;17000.0;10000.0;0.0;0.0
2019-06-07T00:00:00+0100;17.46;;;;17000.0;0.0;0.0;0.0
2019-06-07T01:00:00+0100;16.85;;;;17000.0;0.0;0.0;0.0
2019-06-07T02:00:00+0100;16.55;;;;17000.0;0.0;0.0;0.0
2019-06-07T03:00:00+0100;16.43;;;;17000.0;0.0;0.0;0.0
2019-06-07T04:00:00+0100;16.45;;;;17000.0;0.0;0.0;0.0
2019-06-07T05:00:00+0100;16.29;;;;35000.0;10000.0;0.0;0.0
2019-06-07T06:00:00+0100;16.24;;;;66000.0;0.0;100000.0;0.0
2019-06-07T07:00:00+0100;15.76;;;;67000.0;10000.0;0.0;0.0
2019-06-07T08:00:00+0100;16.16;;;;68000.0;0.0;0.0;0.0
2019-06-07T09:00:00+0100;16.1;;;;70000.0;10000.0;0.0;0.0
2019-06-07T10:00:00+0100;15.75;;;;69000.0;0.0;0.0;1000.0
2019-06-07T11:00:00+0100;16.6;;;;68000.0;10000.0;0.0;2000.0
2019-06-07T12:00:00+0100;16.84;;;;65000.0;0.0;0.0;2000.0
2019-06-07T13:00:00+0100;17.67;;;;63000.0;0.0;0.0;1000.0
2019-06-07T14:00:00+0100;17.94;;;;57000.0;10000.0;0.0;1000.0
2019-06-07T15:00:00+0100;17.82;;;;53000.0;0.0;0.0;0.0
2019-06-07T16:00:00+0100;17.39;;;;37000.0;0.0;0.0;1000.0
2019-06-07T17:00:00+0100;17.5;;;;43000.0;0.0;0.0;0.0
2019-06-07T18:00:00+0100;17.12;;;;39000.0;0.0;0.0;0.0
2019-06-07T19:00:00+0100;16.48;;;;38000.0;10000.0;0.0;0.0
2019-06-07T20:00:00+0100;15.22;;;;37000.0;0.0;0.0;0.0
2019-06-07T21:00:00+0100;14.35;;;;35000.0;10000.0;0.0;0.0
2019-06-07T22:00:00+0100;12.83;;;;30000.0;0.0;0.0;0.0
2019-06-07T23:00:00+0100;12.36;;;;30000.0;0.0;0.0;0.0
2019-06-08T00:00:00+0100;12.62;;;;30000.0;10000.0;0.0;0.0
2019-06-08T01:00:00+0100;12.52;;;;31000.0;0.0;0.0;0.0
2019-06-08T02:00:00+0100;12.14;;;;34000.0;10000.0;0.0;0.0
2019-06-08T03:00:00+0100;11.51;;;;32000.0;10000.0;0.0;0.0
2019-06-08T04:00:00+0100;11.23;;;;31000.0;0.0;0.0;0.0
2019-06-08T05:00:00+0100;11.64;;;;30000.0;0.0;0.0;0.0
2019-06-08T06:00:00+0100;11.9;;;;31000.0;0.0;0.0;0.0
2019-06-08T07:00:00+0100;12.85;;;;30000.0;10000.0;0.0;0.0
2019-06-08T08:00:00+0100;14.12;;;;30000.0;0.0;0.0;0.0
2019-06-08T09:00:00+0100;15.12;;;;30000.0;0.0;0.0;6000.0
2019-06-08T10:00:00+0100;16.68;;;;31000.0;0.0;0.0;0.0
2019-06-08T11:00:00+0100;16.62;;;;30000.0;0.0;0.0;0.0
2019-06-08T12:00:00+0100;14.48;;;;30000.0;10000.0;0.0;0.0
2019-06-08T13:00:00+0100;13.94;;;;29000.0;0.0;0.0;0.0
2019-06-08T14:00:00+0100;14.33;;;;31000.0;0.0;0.0;0.0
2019-06-08T15:00:00+0100;14.25;;;;31000.0;0.0;0.0;0.0
2019-06-08T16:00:00+0100;14.81;;;;29000.0;0.0;0.0;0.0
2019-06-08T17:00:00+0100;15.34;;;;30000.0;0.0;0.0;0.0
2019-06-08T18:00:00+0100;15.96;;;;29000.0;0.0;0.0;0.0
2019-06-08T19:00:00+0100;15.46;;;;33000.0;10000.0;0.0;0.0
2019-06-08T20:00:00+0100;14.6;;;;32000.0;0.0;100000.0;0.0
2019-06-08T21:00:00+0100;12.99;;;;31000.0;0.0;0.0;0.0
2019-06-08T22:00:00+0100;12.29;;;;31000.0;10000.0;0.0;0.0
2019-06-08T23:00:00+0100;12.08;;;;31000.0;0.0;0.0;0.0
2019-06-09T00:00:00+0100;12.01;;;;30000.0;10000.0;0.0;0.0
2019-06-09T01:00:00+0100;12.11;;;;29000.0;0.0;0.0;0.0
2019-06-09T02:00:00+0100;12.18;;;;30000.0;0.0;0.0;0.0
2019-06-09T03:00:00+0100;12.08;;;;31000.0;10000.0;0.0;0.0
2019-06-09T04:00:00+0100;11.91;;;;29000.0;0.0;0.0;0.0
2019-06-09T05:00:00+0100;11.76;;;;31000.0;10000.0;0.0;0.0
2019-06-09T06:00:00+0100;11.97;;;;30000.0;0.0;0.0;0.0
2019-06-09T07:00:00+0100;12.98;;;;30000.0;0.0;0.0;0.0
2019-06-09T08:00:00+0100;13.49;;;;31000.0;0.0;0.0;1000.0
2019-06-09T09:00:00+0100;15.35;;;;30000.0;0.0;0.0;0.0
2019-06-09T10:00:00+0100;15.36;;;;29000.0;0.0;0.0;0.0
2019-06-09T11:00:00+0100;16.05;;;;30000.0;10000.0;0.0;2000.0
2019-06-09T12:00:00+0100;16.66;;;;32000.0;0.0;0.0;8000.0
2019-06-09T13:00:00+0100;16.71;;;;35000.0;0.0;0.0;1000.0
2019-06-09T14:00:00+0100;16.42;;;;34000.0;0.0;0.0;2000.0
2019-06-09T15:00:00+0100;16.44;;;;36000.0;10000.0;0.0;1000.0
2019-06-09T16:00:00+0100;15.86;;;;34000.0;0.0;0.0;2000.0
2019-06-09T17:00:00+0100;16.62;;;;35000.0;0.0;0.0;1000.0
2019-06-09T18:00:00+0100;16.64;;;;36000.0;0.0;0.0;0.0
2019-06-09T19:00:00+0100;15.95;;;;30000.0;0.0;0.0;0.0
2019-06-09T20:00:00+0100;15.24;;;;31000.0;10000.0;0.0;0.0
2019-06-09T21:00:00+0100;14.23;;;;33000.0;0.0;0.0;0.0
2019-06-09T22:00:00+0100;13.13;;;;32000.0;10000.0;0.0;0.0
2019-06-09T23:00:00+0100;12.39;;;;33000.0;0.0;0.0;0.0
2019-06-10T00:00:00+0100;11.43;;;;33000.0;10000.0;0.0;0.0
2019-06-10T01:00:00+0100;10.71;;;;33000.0;10000.0;100000.0;0.0
2019-06-10T02:00:00+0100;9.55;;;;33000.0;10000.0;0.0;0.0
2019-06-10T03:00:00+0100;8.8;;;;30000.0;10000.0;0.0;0.0
2019-06-10T04:00:00+0100;8.67;;;;40000.0;10000.0;0.0;0.0
2019-06-10T05:00:00+0100;8.64;;;;31000.0;0.0;0.0;0.0
2019-06-10T06:00:00+0100;9.95;;;;54000.0;10000.0;0.0;0.0
2019-06-10T07:00:00+0100;12.23;;;;57000.0;10000.0;0.0;0.0
2019-06-10T08:00:00+0100;13.94;;;;57000.0;0.0;0.0;2000.0
2019-06-10T09:00:00+0100;16.07;;;;58000.0;0.0;0.0;8000.0
2019-06-10T10:00:00+0100;17.3;;;;57000.0;10000.0;0.0;11000.0
2019-06-10T11:00:00+0100;18.82;;;;57000.0;0.0;0.0;12000.0
2019-06-10T12:00:00+0100;19.64;;;;57000.0;10000.0;0.0;14000.0
2019-06-10T13:00:00+0100;20.09;;;;56000.0;0.0;0.0;13000.0
2019-06-10T14:00:00+0100;20.54;;;;49000.0;10000.0;0.0;3000.0
2019-06-10T15:00:00+0100;20.53;;;;49000.0;0.0;0.0;3000.0
2019-06-10T16:00:00+0100;20.28;;;;32000.0;0.0;0.0;1000.0
2019-06-10T17:00:00+0100;19.41;;;;35000.0;10000.0;0.0;1000.0
2019-06-10T18:00:00+0100;19.06;;;;36000.0;0.0;0.0;0.0
2019-06-10T19:00:00+0100;18.29;;;;37000.0;0.0;0.0;0.0
2019-06-10T20:00:00+0100;17.17;;;;39000.0;10000.0;0.0;0.0
2019-06-10T21:00:00+0100;15.51;;;;32000.0;0.0;0.0;0.0
2019-06-10T22:00:00+0100;13.49;;;;30000.0;10000.0;0.0;0.0
2019-06-10T23:00:00+0100;11.75;;;;30000.0;0.0;0.0;0.0
2019-06-11T00:00:00+0100;10.52;;;;30000.0;10000.0;0.0;0.0
2019-06-11T01:00:00+0100;9.91;;;;33000.0;10000.0;0.0;0.0
2019-06-11T02:00:00+0100;9.3;;;;32000.0;10000.0;100000.0;0.0
2019-06-11T03:00:00+0100;8.67;;;;34000.0;10000.0;0.0;0.0
2019-06-11T04:00:00+0100;8.98;;;;30000.0;0.0;0.0;0.0
2019-06-11T05:00:00+0100;9.77;;;;45000.0;20000.0;0.0;0.0
2019-06-11T06:00:00+0100;10.36;;;;59000.0;0.0;0.0;0.0
2019-06-11T07:00:00+0100;12.28;;;;65000.0;10000.0;0.0;0.0
2019-06-11T08:00:00+0100;14.08;;;;68000.0;0.0;0.0;0.0
2019-06-11T09:00:00+0100;15.47;;;;69000.0;10000.0;0.0;0.0
2019-06-11T10:00:00+0100;17.07;;;;68000.0;0.0;0.0;3000.0
2019-06-11T11:00:00+0100;18.7;;;;69000.0;0.0;0.0;3000.0
2019-06-11T12:00:00+0100;19.78;;;;67000.0;10000.0;0.0;6000.0
2019-06-11T13:00:00+0100;20.65;;;;68000.0;0.0;0.0;2000.0
2019-06-11T14:00:00+0100;21.03;;;;57000.0;0.0;0.0;4000.0
2019-06-11T15:00:00+0100;21.29;;;;56000.0;0.0;0.0;0.0
2019-06-11T16:00:00+0100;20.93;;;;32000.0;10000.0;0.0;0.0
2019-06-11T17:00:00+0100;20.46;;;;35000.0;0.0;0.0;0.0
2019-06-11T18:00:00+0100;17.86;;;;32000.0;0.0;0.0;0.0
2019-06-11T19:00:00+0100;16.19;;;;30000.0;0.0;0.0;0.0
2019-06-11T20:00:00+0100;15.1;;;;29000.0;10000.0;0.0;0.0
2019-06-11T21:00:00+0100;14.49;;;;22000.0;0.0;0.0;0.0
2019-06-11T22:00:00+0100;13.1;;;;21000.0;0.0;0.0;0.0
2019-06-11T23:00:00+0100;12.39;;;;20000.0;10000.0;0.0;0.0
2019-06-12T00:00:00+0100;12.05;;;;21000.0;0.0;0.0;0.0
2019-06-12T01:00:00+0100;11.19;;;;22000.0;10000.0;100000.0;0.0
2019-06-12T02:00:00+0100;10.73;;;;21000.0;0.0;0.0;0.0
2019-06-12T03:00:00+0100;10.65;;;;20000.0;10000.0;0.0;0.0
2019-06-12T04:00:00+0100;10.59;;;;20000.0;10000.0;0.0;0.0
2019-06-12T05:00:00+0100;10.68;;;;47000.0;10000.0;0.0;0.0
2019-06-12T06:00:00+0100;10.99;;;;64000.0;10000.0;0.0;0.0
2019-06-12T07:00:00+0100;11.21;;;;69000.0;10000.0;0.0;0.0
2019-06-12T08:00:00+0100;11.09;;;;62000.0;20000.0;100000.0;0.0
2019-06-12T09:00:00+0100;10.86;;;;62000.0;10000.0;0.0;0.0
2019-06-12T10:00:00+0100;10.62;;;;70000.0;20000.0;0.0;0.0
2019-06-12T11:00:00+0100;10.06;;;;60000.0;20000.0;0.0;0.0
2019-06-12T12:00:00+0100;11.04;;;;72000.0;20000.0;0.0;0.0
2019-06-12T13:00:00+0100;11.0;;;;72000.0;10000.0;0.0;0.0
2019-06-12T14:00:00+0100;10.76;;;;61000.0;20000.0;100000.0;0.0
2019-06-12T15:00:00+0100;9.81;;;;53000.0;10000.0;0.0;0.0
2019-06-12T16:00:00+0100;9.65;;;;39000.0;10000.0;0.0;0.0
2019-06-12T17:00:00+0100;9.75;;;;46000.0;0.0;0.0;0.0
2019-06-12T18:00:00+0100;9.83;;;;45000.0;10000.0;0.0;0.0
2019-06-12T19:00:00+0100;9.37;;;;45000.0;10000.0;0.0;0.0
2019-06-12T20:00:00+0100;8.92;;;;29000.0;10000.0;0.0;0.0
2019-06-12T21:00:00+0100;8.82;;;;19000.0;0.0;0.0;0.0
2019-06-12T22:00:00+0100;8.93;;;;17000.0;10000.0;0.0;0.0
2019-06-12T23:00:00+0100;9.1;;;;18000.0;10000.0;0.0;0.0
2019-06-13T00:00:00+0100;9.26;;;;18000.0;0.0;0.0;0.0
2019-06-13T01:00:00+0100;9.22;;;;19000.0;10000.0;0.0;0.0
2019-06-13T02:00:00+0100;9.13;;;;18000.0;10000.0;0.0;0.0
2019-06-13T03:00:00+0100;9.02;;;;19000.0;10000.0;100000.0;0.0
2019-06-13T04:00:00+0100;9.1;;;;19000.0;10000.0;0.0;0.0
2019-06-13T05:00:00+0100;9.08;;;;50000.0;20000.0;0.0;0.0
2019-06-13T06:00:00+0100;9.3;;;;64000.0;20000.0;100000.0;0.0
2019-06-13T07:00:00+0100;9.51;;;;71000.0;20000.0;0.0;0.0
2019-06-13T08:00:00+0100;9.84;;;;62000.0;10000.0;0.0;0.0
2019-06-13T09:00:00+0100;10.25;;;;59000.0;20000.0;0.0;0.0
2019-06-13T10:00:00+0100;10.73;;;;64000.0;10000.0;0.0;0.0
2019-06-13T11:00:00+0100;11.1;;;;69000.0;10000.0;0.0;0.0
2019-06-13T12:00:00+0100;11.7;;;;68000.0;0.0;0.0;0.0
2019-06-13T13:00:00+0100;12.4;;;;71000.0;10000.0;0.0;0.0
2019-06-13T14:00:00+0100;12.6;;;;56000.0;0.0;0.0;0.0
