Header_line;24
location;Drammen - Norway
year_of_construction;1986
floor_area;3327
number_of_users;49
number_of_units;5
building_category;Nsh
energy_label;C
notes;Renovated/expanded in 2009
central_heating_system;0
dhw_heat_source;HWH
sh_heat_source;EH
ventilation_heat_source;EHB
ventilation_types;DCV
night_setback;1
lighting_control;0
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;6410

;Weather variable;Weather variable;Weather variable;Weather variable;Electricity import;Electricity use;Heat use
;C;W/m2;m/s;deg;Wh;Wh;Wh
;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Electricity imported ;Electricity for DHW production and heat tracing;Domestic Hot Water
TimeStamp;Tout;SolGlob;WindSpd;WindDir;ElImp;ElDHW;HtDHW
2020-07-30T16:00:00+0100;23.86;411.48;3.74;317.03;49200.0;6860.0;5900.0
2020-07-30T17:00:00+0100;23.42;301.98;3.59;322.94;45360.0;6810.0;4400.0
2020-07-30T18:00:00+0100;22.86;202.32;3.55;316.49;53280.0;12910.0;7700.0
2020-07-30T19:00:00+0100;21.94;91.1;3.45;308.95;43200.0;6760.0;5800.0
2020-07-30T20:00:00+0100;20.59;14.11;2.96;302.67;45360.0;9240.0;3600.0
2020-07-30T21:00:00+0100;18.52;-0.01;3.15;301.46;46800.0;3690.0;1100.0
2020-07-30T22:00:00+0100;17.25;0.0;3.05;303.95;50640.0;6010.0;700.0
2020-07-30T23:00:00+0100;16.73;0.0;2.85;311.62;46800.0;4850.0;90.0
2020-07-31T00:00:00+0100;15.7;0.0;2.23;318.08;43680.0;3400.0;600.0
2020-07-31T01:00:00+0100;15.09;0.0;2.44;303.81;40320.0;4800.0;400.0
2020-07-31T02:00:00+0100;15.2;0.0;2.55;305.91;39120.0;5040.0;410.0
2020-07-31T03:00:00+0100;14.51;0.0;2.18;304.42;38880.0;4580.0;200.0
2020-07-31T04:00:00+0100;13.1;21.01;2.29;308.48;42720.0;4510.0;400.0
2020-07-31T05:00:00+0100;13.3;103.48;1.84;308.41;48240.0;4590.0;3410.0
2020-07-31T06:00:00+0100;14.66;216.72;1.48;309.71;51600.0;5050.0;2300.0
2020-07-31T07:00:00+0100;16.42;336.34;1.82;347.3;66240.0;19930.0;17200.0
2020-07-31T08:00:00+0100;18.19;462.49;2.94;8.85;54720.0;7450.0;5590.0
2020-07-31T09:00:00+0100;19.87;577.69;2.94;17.42;62640.0;17510.0;10100.0
2020-07-31T10:00:00+0100;21.61;665.43;2.45;22.11;51360.0;5080.0;5300.0
2020-07-31T11:00:00+0100;22.94;711.95;2.28;31.61;54480.0;7770.0;5090.0
2020-07-31T12:00:00+0100;24.03;732.54;2.42;40.75;60480.0;10760.0;5910.0
2020-07-31T13:00:00+0100;24.58;714.78;2.39;51.67;56880.0;6250.0;2000.0
2020-07-31T14:00:00+0100;24.86;655.26;2.47;64.16;59520.0;5790.0;2800.0
2020-07-31T15:00:00+0100;25.06;568.55;2.57;79.14;51600.0;11670.0;8100.0
2020-07-31T16:00:00+0100;25.22;457.07;2.58;86.49;48240.0;9310.0;6900.0
2020-07-31T17:00:00+0100;25.53;330.24;2.27;92.89;46320.0;5280.0;4100.0
2020-07-31T18:00:00+0100;25.03;202.19;2.16;104.49;54000.0;13940.0;8800.0
2020-07-31T19:00:00+0100;24.56;88.51;2.64;187.77;48000.0;9980.0;7000.0
2020-07-31T20:00:00+0100;22.53;12.66;3.1;179.32;49440.0;9350.0;2000.0
2020-07-31T21:00:00+0100;20.8;0.0;2.58;206.29;47280.0;2720.0;1100.0
2020-07-31T22:00:00+0100;19.17;0.01;1.82;225.04;52800.0;5460.0;1400.0
2020-07-31T23:00:00+0100;17.93;-0.01;0.73;302.13;47760.0;3760.0;300.0
2020-08-01T00:00:00+0100;16.96;0.0;1.31;265.57;40560.0;4550.0;300.0
2020-08-01T01:00:00+0100;16.18;0.0;1.68;266.57;36480.0;5230.0;
2020-08-01T02:00:00+0100;15.6;0.0;1.59;262.72;35040.0;4530.0;
2020-08-01T03:00:00+0100;15.51;0.0;1.45;256.43;33600.0;3260.0;
2020-08-01T04:00:00+0100;15.15;18.97;1.58;258.91;35280.0;4120.0;
2020-08-01T05:00:00+0100;15.26;102.17;1.38;270.27;38880.0;4380.0;
2020-08-01T06:00:00+0100;15.97;218.52;0.75;285.6;42960.0;5310.0;2900.0
2020-08-01T07:00:00+0100;16.8;346.75;0.06;237.68;48000.0;6480.0;8900.0
2020-08-01T08:00:00+0100;18.67;468.44;0.88;103.36;50640.0;10780.0;3600.0
2020-08-01T09:00:00+0100;20.46;576.26;1.5;95.26;54000.0;9270.0;9100.0
2020-08-01T10:00:00+0100;22.57;644.03;2.16;145.48;54480.0;14460.0;6700.0
2020-08-01T11:00:00+0100;23.86;697.58;3.04;166.16;57360.0;10400.0;9700.0
2020-08-01T12:00:00+0100;24.79;711.41;4.21;182.0;61680.0;17430.0;13200.0
2020-08-01T13:00:00+0100;24.93;705.41;4.26;184.32;57120.0;11220.0;9000.0
2020-08-01T14:00:00+0100;24.59;655.49;4.75;182.96;64560.0;15230.0;5000.0
2020-08-01T15:00:00+0100;25.07;569.13;4.85;179.42;50640.0;10540.0;10700.0
2020-08-01T16:00:00+0100;24.22;457.52;4.91;180.3;41280.0;3430.0;2400.0
2020-08-01T17:00:00+0100;23.96;327.3;4.97;180.55;42480.0;6240.0;3700.0
2020-08-01T18:00:00+0100;23.35;194.02;4.8;191.96;57120.0;17260.0;12300.0
2020-08-01T19:00:00+0100;21.95;72.47;3.79;189.98;49440.0;13660.0;8100.0
2020-08-01T20:00:00+0100;20.68;8.56;2.82;172.11;37440.0;2440.0;2200.0
2020-08-01T21:00:00+0100;19.21;0.0;1.47;152.72;54000.0;7110.0;1500.0
2020-08-01T22:00:00+0100;17.99;0.0;1.12;203.1;46320.0;2750.0;700.0
2020-08-01T23:00:00+0100;17.06;0.0;1.49;210.22;38640.0;5460.0;200.0
2020-08-02T00:00:00+0100;16.58;0.0;1.2;208.13;35040.0;4990.0;200.0
2020-08-02T01:00:00+0100;16.09;0.0;0.77;223.08;33840.0;2950.0;200.0
2020-08-02T02:00:00+0100;16.0;0.0;0.25;292.18;34080.0;5000.0;300.0
2020-08-02T03:00:00+0100;15.73;0.0;0.89;75.56;33840.0;4670.0;300.0
2020-08-02T04:00:00+0100;15.48;1.85;1.11;12.3;34560.0;4680.0;100.0
2020-08-02T05:00:00+0100;15.27;13.18;0.97;6.99;39120.0;4470.0;500.0
2020-08-02T06:00:00+0100;15.24;47.35;1.13;24.26;42240.0;4220.0;1800.0
2020-08-02T07:00:00+0100;15.64;49.83;1.34;41.77;59760.0;16110.0;14600.0
2020-08-02T08:00:00+0100;16.35;25.51;1.6;58.52;45840.0;5660.0;4100.0
2020-08-02T09:00:00+0100;16.86;18.33;1.7;75.28;62160.0;17410.0;9900.0
2020-08-02T10:00:00+0100;16.7;38.94;2.34;70.42;46800.0;4120.0;5200.0
2020-08-02T11:00:00+0100;16.83;16.07;1.7;71.25;54240.0;7140.0;5910.0
2020-08-02T12:00:00+0100;16.58;21.36;1.55;50.29;61200.0;15080.0;8090.0
2020-08-02T13:00:00+0100;16.79;36.92;0.66;278.29;56400.0;6750.0;4800.0
2020-08-02T14:00:00+0100;17.43;20.65;1.28;216.03;63600.0;6620.0;2000.0
2020-08-02T15:00:00+0100;17.92;22.71;2.29;286.64;67440.0;20240.0;17900.0
2020-08-02T16:00:00+0100;18.54;54.46;1.49;286.97;52800.0;11260.0;9700.0
2020-08-02T17:00:00+0100;18.2;208.04;0.94;298.36;48720.0;6810.0;3900.0
2020-08-02T18:00:00+0100;17.97;93.01;0.56;179.95;54480.0;13110.0;7300.0
2020-08-02T19:00:00+0100;17.85;13.78;1.75;154.64;46080.0;7360.0;5300.0
2020-08-02T20:00:00+0100;17.36;2.59;0.82;19.26;46080.0;7090.0;2090.0
2020-08-02T21:00:00+0100;16.87;0.0;1.62;187.58;57120.0;6570.0;1910.0
2020-08-02T22:00:00+0100;16.24;-0.01;1.71;275.16;57600.0;5840.0;1500.0
2020-08-02T23:00:00+0100;14.79;0.01;2.27;294.93;50400.0;5560.0;500.0
2020-08-03T00:00:00+0100;13.63;0.0;2.55;296.65;46320.0;4840.0;400.0
2020-08-03T01:00:00+0100;12.87;0.0;1.64;282.25;48480.0;4280.0;
2020-08-03T02:00:00+0100;11.74;0.0;1.79;279.67;46560.0;3630.0;
2020-08-03T03:00:00+0100;10.87;0.0;1.76;277.41;45120.0;3860.0;
2020-08-03T04:00:00+0100;10.19;16.43;2.78;280.19;49920.0;4320.0;100.0
2020-08-03T05:00:00+0100;10.32;99.01;3.52;284.67;52800.0;4570.0;3000.0
2020-08-03T06:00:00+0100;11.72;217.48;4.23;296.65;61200.0;6130.0;6800.0
2020-08-03T07:00:00+0100;13.57;348.45;5.47;290.8;69600.0;16410.0;13700.0
2020-08-03T08:00:00+0100;15.66;475.09;5.03;294.16;72240.0;13850.0;8400.0
2020-08-03T09:00:00+0100;17.69;584.3;4.7;298.7;78720.0;19800.0;15300.0
2020-08-03T10:00:00+0100;19.39;669.89;4.31;311.52;72240.0;16310.0;10500.0
2020-08-03T11:00:00+0100;20.19;707.91;4.08;318.51;66240.0;13970.0;8500.0
2020-08-03T12:00:00+0100;20.67;525.49;3.04;316.7;58800.0;3610.0;7800.0
2020-08-03T13:00:00+0100;20.87;480.31;3.22;318.89;67440.0;13650.0;4000.0
2020-08-03T14:00:00+0100;21.39;420.91;2.94;311.06;56160.0;2630.0;1300.0
2020-08-03T15:00:00+0100;21.67;388.28;2.66;314.36;53520.0;13420.0;9590.0
2020-08-03T16:00:00+0100;21.77;344.07;3.55;317.17;45360.0;5480.0;4200.0
2020-08-03T17:00:00+0100;21.87;239.95;3.2;338.14;41520.0;4300.0;1900.0
2020-08-03T18:00:00+0100;21.48;125.32;2.76;354.98;50880.0;12770.0;5300.0
2020-08-03T19:00:00+0100;20.59;44.98;3.24;332.68;48480.0;10290.0;8500.0
2020-08-03T20:00:00+0100;19.12;7.18;3.29;313.59;46560.0;7250.0;5000.0
2020-08-03T21:00:00+0100;17.46;0.0;3.43;300.15;51840.0;5430.0;1500.0
2020-08-03T22:00:00+0100;16.21;0.0;3.81;303.58;52080.0;4510.0;500.0
2020-08-03T23:00:00+0100;15.48;0.0;3.73;302.99;47520.0;4470.0;590.0
2020-08-04T00:00:00+0100;14.67;0.0;2.93;305.33;42000.0;5470.0;300.0
2020-08-04T01:00:00+0100;13.43;0.0;2.77;304.07;40320.0;4220.0;700.0
2020-08-04T02:00:00+0100;12.79;0.0;2.94;309.04;38880.0;4000.0;
2020-08-04T03:00:00+0100;12.28;0.0;2.29;306.86;40560.0;4760.0;
2020-08-04T04:00:00+0100;11.84;13.46;2.06;300.81;48480.0;4790.0;
2020-08-04T05:00:00+0100;11.38;91.94;1.79;301.09;44400.0;4990.0;1300.0
2020-08-04T06:00:00+0100;11.71;199.97;1.7;309.93;54000.0;5920.0;4500.0
2020-08-04T07:00:00+0100;12.53;271.43;2.0;323.79;71280.0;20990.0;18400.0
2020-08-04T08:00:00+0100;13.57;342.66;1.91;334.68;70080.0;18250.0;16300.0
2020-08-04T09:00:00+0100;14.92;552.71;1.43;357.67;67200.0;15650.0;10000.0
2020-08-04T10:00:00+0100;16.98;638.12;1.91;27.47;56400.0;7620.0;7500.0
2020-08-04T11:00:00+0100;18.58;715.15;1.92;53.75;64080.0;13920.0;9500.0
2020-08-04T12:00:00+0100;19.99;598.51;2.25;66.64;70560.0;16060.0;10410.0
2020-08-04T13:00:00+0100;20.13;426.05;2.48;71.36;57600.0;3110.0;3000.0
2020-08-04T14:00:00+0100;19.57;381.56;2.6;107.91;58080.0;6790.0;2800.0
2020-08-04T15:00:00+0100;19.83;420.5;3.14;171.76;58800.0;16550.0;14300.0
2020-08-04T16:00:00+0100;20.44;336.22;3.03;185.59;50880.0;10430.0;4100.0
2020-08-04T17:00:00+0100;20.88;256.92;2.34;170.34;50640.0;7660.0;4100.0
2020-08-04T18:00:00+0100;19.43;135.18;5.25;189.67;59040.0;17480.0;12000.0
2020-08-04T19:00:00+0100;18.68;55.9;4.95;194.7;54240.0;15670.0;10600.0
2020-08-04T20:00:00+0100;16.99;4.24;4.24;190.69;42720.0;2530.0;2500.0
2020-08-04T21:00:00+0100;15.27;0.0;2.71;188.29;54240.0;5190.0;500.0
2020-08-04T22:00:00+0100;14.07;0.0;1.73;194.82;51840.0;3290.0;500.0
2020-08-04T23:00:00+0100;13.23;0.0;0.62;223.34;50880.0;5630.0;900.0
2020-08-05T00:00:00+0100;12.57;0.0;0.56;238.7;48240.0;3580.0;400.0
2020-08-05T01:00:00+0100;12.25;0.0;1.54;213.31;43920.0;4570.0;300.0
2020-08-05T02:00:00+0100;12.3;0.0;2.34;204.23;41280.0;4970.0;90.0
2020-08-05T03:00:00+0100;12.24;0.0;2.95;201.46;41520.0;4800.0;200.0
2020-08-05T04:00:00+0100;12.11;0.73;3.01;198.59;48000.0;3860.0;1100.0
2020-08-05T05:00:00+0100;11.74;4.65;2.26;188.38;53040.0;4030.0;900.0
2020-08-05T06:00:00+0100;11.84;4.21;2.96;187.95;59280.0;5460.0;3600.0
2020-08-05T07:00:00+0100;12.19;3.74;2.38;176.99;72240.0;17780.0;11300.0
2020-08-05T08:00:00+0100;13.14;4.93;5.67;178.02;78240.0;19400.0;15000.0
2020-08-05T09:00:00+0100;13.34;10.01;5.88;178.81;75120.0;16170.0;13600.0
2020-08-05T10:00:00+0100;13.4;10.83;5.97;179.43;61440.0;5660.0;8700.0
2020-08-05T11:00:00+0100;13.68;14.22;5.79;180.22;72240.0;15270.0;9200.0
2020-08-05T12:00:00+0100;13.91;13.68;4.89;182.16;69360.0;10090.0;8700.0
2020-08-05T13:00:00+0100;14.57;23.68;4.05;183.9;65040.0;6790.0;3200.0
2020-08-05T14:00:00+0100;15.26;26.51;3.73;184.11;70080.0;9800.0;2700.0
2020-08-05T15:00:00+0100;15.65;23.57;3.51;187.09;67440.0;16350.0;11400.0
2020-08-05T16:00:00+0100;15.88;14.29;3.22;184.72;52560.0;3600.0;5700.0
2020-08-05T17:00:00+0100;16.06;36.69;2.23;188.39;63840.0;15520.0;5900.0
2020-08-05T18:00:00+0100;16.47;34.2;2.73;185.8;54000.0;7330.0;8000.0
2020-08-05T19:00:00+0100;16.56;12.54;2.93;190.36;62640.0;17650.0;9400.0
2020-08-05T20:00:00+0100;16.59;0.81;2.91;197.89;45120.0;2630.0;3700.0
2020-08-05T21:00:00+0100;16.44;0.0;2.61;203.12;60720.0;6270.0;1800.0
2020-08-05T22:00:00+0100;16.06;0.0;2.24;201.35;60240.0;3370.0;1600.0
2020-08-05T23:00:00+0100;15.75;0.0;2.16;203.28;54240.0;6300.0;
2020-08-06T00:00:00+0100;15.13;0.0;2.28;208.75;46560.0;3960.0;
2020-08-06T01:00:00+0100;14.5;0.0;2.07;217.79;43920.0;4330.0;
2020-08-06T02:00:00+0100;14.24;0.0;1.75;220.21;41760.0;5020.0;
2020-08-06T03:00:00+0100;14.26;0.0;2.04;218.72;41520.0;4820.0;
2020-08-06T04:00:00+0100;14.61;7.32;1.61;253.25;45120.0;4270.0;900.0
2020-08-06T05:00:00+0100;14.47;61.22;1.44;240.92;56400.0;6560.0;4800.0
2020-08-06T06:00:00+0100;14.67;138.85;1.45;206.55;67680.0;11570.0;10400.0
2020-08-06T07:00:00+0100;16.14;153.6;1.06;190.02;68640.0;16020.0;12700.0
2020-08-06T08:00:00+0100;16.6;218.74;2.17;189.15;73920.0;12650.0;10300.0
2020-08-06T09:00:00+0100;17.72;436.36;2.82;184.26;83280.0;19190.0;14800.0
2020-08-06T10:00:00+0100;18.62;362.69;3.06;181.98;66000.0;7540.0;5300.0
2020-08-06T11:00:00+0100;19.74;383.38;3.71;181.21;72960.0;13110.0;9100.0
2020-08-06T12:00:00+0100;21.4;590.0;3.38;177.55;71040.0;12940.0;8800.0
2020-08-06T13:00:00+0100;23.19;539.41;3.43;178.39;67680.0;7860.0;6200.0
2020-08-06T14:00:00+0100;23.84;410.15;3.74;167.56;60480.0;7780.0;3200.0
2020-08-06T15:00:00+0100;24.02;449.91;4.34;162.25;61440.0;16550.0;9400.0
2020-08-06T16:00:00+0100;23.85;353.29;4.92;166.82;47760.0;3570.0;4000.0
2020-08-06T17:00:00+0100;23.88;228.68;4.54;175.91;46560.0;6570.0;3100.0
2020-08-06T18:00:00+0100;22.98;148.27;3.89;178.31;57600.0;18280.0;13300.0
2020-08-06T19:00:00+0100;21.38;66.63;3.96;180.02;47280.0;7770.0;4300.0
2020-08-06T20:00:00+0100;20.05;4.89;2.23;177.52;43440.0;6280.0;2500.0
2020-08-06T21:00:00+0100;18.32;0.0;1.2;195.41;53280.0;5020.0;1100.0
2020-08-06T22:00:00+0100;16.88;0.0;0.75;225.0;49440.0;4640.0;800.0
2020-08-06T23:00:00+0100;16.39;0.0;0.91;265.0;40320.0;4780.0;300.0
2020-08-07T00:00:00+0100;15.88;0.0;0.84;260.6;39600.0;4830.0;900.0
2020-08-07T01:00:00+0100;15.33;0.0;0.88;281.35;39360.0;5050.0;300.0
2020-08-07T02:00:00+0100;14.84;0.0;0.91;303.59;37440.0;4500.0;90.0
2020-08-07T03:00:00+0100;14.41;0.0;1.19;293.43;36720.0;4090.0;100.0
2020-08-07T04:00:00+0100;14.7;9.9;1.32;280.62;37200.0;3870.0;600.0
2020-08-07T05:00:00+0100;14.67;83.51;1.39;272.37;40560.0;4030.0;200.0
2020-08-07T06:00:00+0100;15.08;196.77;1.16;269.06;49680.0;4940.0;5200.0
2020-08-07T07:00:00+0100;16.48;324.42;0.45;1.47;64080.0;17600.0;17500.0
2020-08-07T08:00:00+0100;17.86;446.83;0.79;70.83;64320.0;16110.0;8300.0
2020-08-07T09:00:00+0100;19.53;549.42;0.99;130.32;63120.0;14460.0;9200.0
2020-08-07T10:00:00+0100;21.76;628.26;2.02;151.65;56160.0;6800.0;6900.0
2020-08-07T11:00:00+0100;22.8;681.08;3.56;181.71;59280.0;12040.0;5300.0
2020-08-07T12:00:00+0100;23.57;694.25;4.31;177.39;54000.0;5220.0;6600.0
2020-08-07T13:00:00+0100;24.42;671.86;4.48;177.33;61680.0;6710.0;4200.0
2020-08-07T14:00:00+0100;24.9;613.32;4.58;179.65;66720.0;9330.0;3800.0
2020-08-07T15:00:00+0100;25.16;517.36;4.43;190.62;53760.0;10860.0;8400.0
2020-08-07T16:00:00+0100;24.63;357.16;4.87;170.99;48720.0;9360.0;3700.0
2020-08-07T17:00:00+0100;24.16;198.83;4.89;178.34;43680.0;3370.0;2300.0
2020-08-07T18:00:00+0100;23.73;122.46;4.48;187.07;53280.0;13170.0;8500.0
2020-08-07T19:00:00+0100;22.34;60.46;3.12;183.77;49200.0;11050.0;12200.0
2020-08-07T20:00:00+0100;21.22;3.79;2.22;191.46;48720.0;13450.0;2300.0
2020-08-07T21:00:00+0100;20.22;0.0;1.66;204.89;49440.0;2620.0;1300.0
2020-08-07T22:00:00+0100;18.74;0.0;1.09;216.54;52800.0;5610.0;1200.0
2020-08-07T23:00:00+0100;17.78;0.0;0.82;268.31;50160.0;2910.0;400.0
2020-08-08T00:00:00+0100;17.16;0.0;1.22;249.25;46320.0;5230.0;
2020-08-08T01:00:00+0100;16.53;0.0;1.32;253.81;37440.0;4920.0;
2020-08-08T02:00:00+0100;15.82;0.0;1.03;267.64;36240.0;3540.0;
2020-08-08T03:00:00+0100;15.4;0.0;1.07;272.38;35280.0;3980.0;90.0
2020-08-08T04:00:00+0100;15.32;8.37;1.36;270.63;37440.0;4520.0;100.0
2020-08-08T05:00:00+0100;14.93;77.94;1.16;265.05;41280.0;4420.0;200.0
2020-08-08T06:00:00+0100;15.77;171.08;0.72;255.96;46320.0;4670.0;1200.0
2020-08-08T07:00:00+0100;17.67;270.42;0.32;39.56;50400.0;7890.0;12000.0
2020-08-08T08:00:00+0100;19.37;343.49;0.68;79.71;61680.0;13490.0;8910.0
2020-08-08T09:00:00+0100;20.63;403.94;0.96;109.94;60720.0;14140.0;9200.0
2020-08-08T10:00:00+0100;21.74;512.87;1.38;148.24;61680.0;14960.0;10100.0
2020-08-08T11:00:00+0100;22.57;447.71;2.37;171.36;62400.0;17560.0;14800.0
2020-08-08T12:00:00+0100;22.28;691.43;2.46;177.94;56160.0;9910.0;7700.0
2020-08-08T13:00:00+0100;22.55;677.74;2.99;185.2;62880.0;12620.0;7200.0
2020-08-08T14:00:00+0100;24.6;621.39;3.5;188.32;57120.0;4700.0;2300.0
2020-08-08T15:00:00+0100;25.0;532.66;3.63;193.17;60240.0;14930.0;10100.0
2020-08-08T16:00:00+0100;25.66;420.42;4.08;185.63;48000.0;4960.0;2600.0
2020-08-08T17:00:00+0100;25.5;294.28;4.09;183.38;49440.0;6130.0;5090.0
2020-08-08T18:00:00+0100;24.38;165.23;3.46;186.35;52560.0;10910.0;3910.0
2020-08-08T19:00:00+0100;22.6;59.93;2.47;201.15;51600.0;12430.0;8700.0
2020-08-08T20:00:00+0100;21.06;3.13;0.9;236.26;38880.0;3540.0;1900.0
2020-08-08T21:00:00+0100;19.97;0.0;1.34;305.7;53760.0;5710.0;910.0
2020-08-08T22:00:00+0100;18.72;0.01;1.78;284.82;48960.0;3000.0;300.0
2020-08-08T23:00:00+0100;17.76;-0.01;2.25;297.77;45120.0;5720.0;
2020-08-09T00:00:00+0100;17.09;0.0;3.04;293.36;42480.0;4010.0;
2020-08-09T01:00:00+0100;16.61;0.0;2.87;294.73;39360.0;3970.0;
2020-08-09T02:00:00+0100;16.08;0.0;2.86;294.24;37440.0;4920.0;100.0
2020-08-09T03:00:00+0100;15.71;0.0;2.69;297.91;36240.0;4690.0;100.0
2020-08-09T04:00:00+0100;15.0;7.42;1.91;305.58;36480.0;4510.0;100.0
2020-08-09T05:00:00+0100;14.52;74.47;2.06;308.64;40560.0;3920.0;1500.0
2020-08-09T06:00:00+0100;15.28;177.92;2.18;318.23;49680.0;4460.0;1800.0
2020-08-09T07:00:00+0100;16.37;304.95;2.57;346.71;50640.0;7980.0;8300.0
2020-08-09T08:00:00+0100;17.36;427.89;4.08;6.43;59040.0;14650.0;7000.0
2020-08-09T09:00:00+0100;18.19;513.11;4.1;10.07;60240.0;16120.0;12000.0
2020-08-09T10:00:00+0100;19.14;558.77;4.01;4.78;49440.0;6520.0;6410.0
2020-08-09T11:00:00+0100;20.19;612.29;3.74;5.77;60240.0;15810.0;9400.0
2020-08-09T12:00:00+0100;21.47;570.06;3.0;40.59;53280.0;7840.0;7700.0
2020-08-09T13:00:00+0100;22.58;543.94;3.24;65.5;48720.0;4150.0;2700.0
2020-08-09T14:00:00+0100;23.01;530.98;3.13;66.19;54960.0;5890.0;1100.0
2020-08-09T15:00:00+0100;23.14;465.86;2.82;62.93;56880.0;14390.0;8700.0
2020-08-09T16:00:00+0100;23.32;383.42;3.11;60.57;43440.0;3820.0;2410.0
2020-08-09T17:00:00+0100;23.14;285.28;2.54;58.23;44400.0;6610.0;3090.0
2020-08-09T18:00:00+0100;22.87;164.49;2.24;33.43;51840.0;14270.0;8600.0
2020-08-09T19:00:00+0100;22.56;57.32;2.27;10.6;52080.0;14670.0;8900.0
2020-08-09T20:00:00+0100;21.02;2.39;2.02;353.01;42960.0;2560.0;2200.0
2020-08-09T21:00:00+0100;19.45;0.0;1.99;338.95;52080.0;4580.0;1000.0
2020-08-09T22:00:00+0100;18.74;0.0;2.2;336.44;49680.0;3560.0;600.0
2020-08-09T23:00:00+0100;17.54;0.0;1.94;340.48;48240.0;5520.0;200.0
2020-08-10T00:00:00+0100;17.3;0.0;1.79;345.86;39840.0;3350.0;
2020-08-10T01:00:00+0100;17.33;0.0;2.14;343.38;37440.0;4430.0;
2020-08-10T02:00:00+0100;17.97;0.0;2.4;351.92;36480.0;4820.0;
2020-08-10T03:00:00+0100;17.59;0.0;2.2;348.95;36000.0;4510.0;200.0
2020-08-10T04:00:00+0100;17.05;4.44;2.34;358.81;37920.0;4310.0;200.0
2020-08-10T05:00:00+0100;16.78;64.77;2.73;15.27;45120.0;5300.0;3200.0
2020-08-10T06:00:00+0100;16.69;65.22;2.85;13.69;59040.0;6930.0;6700.0
2020-08-10T07:00:00+0100;16.91;88.19;3.37;12.9;73200.0;20590.0;18300.0
2020-08-10T08:00:00+0100;17.0;84.09;3.3;21.64;76080.0;17680.0;10000.0
2020-08-10T09:00:00+0100;17.75;162.7;2.86;37.8;76800.0;18790.0;18700.0
2020-08-10T10:00:00+0100;18.71;228.14;3.28;31.51;72480.0;16220.0;13400.0
2020-08-10T11:00:00+0100;19.1;514.49;3.38;37.47;64560.0;8740.0;7800.0
2020-08-10T12:00:00+0100;20.45;499.41;3.43;45.65;72480.0;14880.0;8000.0
2020-08-10T13:00:00+0100;20.75;636.93;2.91;51.6;69840.0;14810.0;8800.0
2020-08-10T14:00:00+0100;21.26;594.74;3.04;65.48;62640.0;4620.0;2000.0
2020-08-10T15:00:00+0100;22.05;524.69;2.84;58.21;57840.0;12760.0;8100.0
2020-08-10T16:00:00+0100;22.3;410.06;2.75;59.77;47040.0;7330.0;7800.0
2020-08-10T17:00:00+0100;22.01;287.51;2.5;49.64;54240.0;11520.0;4910.0
2020-08-10T18:00:00+0100;21.19;159.4;2.44;36.12;52560.0;8260.0;9400.0
2020-08-10T19:00:00+0100;20.76;53.08;1.97;27.8;48720.0;10510.0;6700.0
2020-08-10T20:00:00+0100;20.01;1.75;1.25;17.27;50640.0;7310.0;2600.0
2020-08-10T21:00:00+0100;19.15;0.01;1.53;293.19;54720.0;6850.0;1800.0
2020-08-10T22:00:00+0100;18.41;0.0;1.76;275.18;46560.0;3020.0;400.0
2020-08-10T23:00:00+0100;18.06;0.0;1.69;275.63;43440.0;5230.0;100.0
2020-08-11T00:00:00+0100;17.38;0.0;1.89;279.92;42240.0;5220.0;700.0
2020-08-11T01:00:00+0100;16.23;0.0;1.84;276.62;41040.0;3370.0;100.0
2020-08-11T02:00:00+0100;15.13;0.0;2.02;286.72;39600.0;4290.0;200.0
2020-08-11T03:00:00+0100;14.86;0.0;1.8;288.77;40560.0;4590.0;590.0
2020-08-11T04:00:00+0100;14.69;4.62;1.68;302.83;40800.0;4870.0;200.0
2020-08-11T05:00:00+0100;14.21;64.71;1.93;296.13;45840.0;4900.0;3200.0
2020-08-11T06:00:00+0100;14.96;181.77;1.99;295.32;57120.0;7310.0;4800.0
2020-08-11T07:00:00+0100;16.09;310.8;1.74;321.09;64560.0;16840.0;13700.0
2020-08-11T08:00:00+0100;17.26;438.68;1.85;355.86;54720.0;7760.0;6900.0
2020-08-11T09:00:00+0100;18.94;544.4;1.44;29.14;71520.0;19350.0;12800.0
2020-08-11T10:00:00+0100;21.17;622.87;1.37;44.53;55440.0;4210.0;5300.0
2020-08-11T11:00:00+0100;22.64;651.74;1.77;56.41;65520.0;16910.0;10090.0
2020-08-11T12:00:00+0100;24.06;641.72;1.58;80.07;63600.0;14020.0;10410.0
2020-08-11T13:00:00+0100;24.57;545.56;1.94;81.78;55920.0;6270.0;5000.0
2020-08-11T14:00:00+0100;25.41;439.7;1.92;98.5;59280.0;6690.0;2590.0
2020-08-11T15:00:00+0100;25.92;503.95;2.54;178.42;50400.0;8510.0;7700.0
2020-08-11T16:00:00+0100;25.78;404.55;2.58;156.1;54240.0;13070.0;7200.0
2020-08-11T17:00:00+0100;25.53;280.48;2.27;165.39;55200.0;13130.0;6900.0
2020-08-11T18:00:00+0100;25.03;153.26;2.28;175.08;49440.0;6860.0;8100.0
2020-08-11T19:00:00+0100;24.18;49.75;2.14;170.75;48720.0;10150.0;5700.0
