Header_line;15
location;Oslo Norway
year_of_construction;2020
number_of_users;576
building_category;Sch
dhw_heat_source;GSHP, HWH
sh_heat_source;GSHP, EB
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8127

;Electricity use;Heat production;Electricity use;Electricity use;Electricity import;Heat use;Electricity use;Electricity use;Electricity production;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity for charging of electric vehicles;Heat from heat pumps;Electricity for hot water heater;Electricity for heat pump;Electricity imported ;Heat Total = HtSpace + HtDHW;Electricity exported;Electricity for electric boiler;Electricity production from PV;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElEV;HtHP;ElHWH;ElHP;ElImp;HtTot;ElExp;ElBoil;ElPV;Tout;SolGlob;WindSpd;WindDir;RH
2023-07-10T17:00:00+0100;0.0;0.0;9600.0;300.0;34400.0;0.0;0.0;0.0;4000.0;20.66378173828128;68.40819444444445;3.8112154;210.77708;0.6205783
2023-07-10T18:00:00+0100;0.0;0.0;5900.0;200.0;32000.0;0.0;0.0;0.0;3000.0;20.180230712890648;40.85779513888889;3.6368651;192.37038;0.73317313
2023-07-10T19:00:00+0100;0.0;10000.0;10200.0;200.0;39200.0;10000.0;0.0;0.0;900.0;19.83175048828128;27.28338541666667;2.7541413;178.67201;0.85089505
2023-07-10T20:00:00+0100;0.0;0.0;6900.0;200.0;34000.0;0.0;0.0;0.0;800.0;19.08321533203128;10.228229166666669;1.5055925;143.01738;0.8871807
2023-07-10T21:00:00+0100;0.0;0.0;9800.0;300.0;40800.0;0.0;0.0;0.0;0.0;18.708673095703148;0.6577777777777778;2.1954954;132.79324;0.87607265
2023-07-10T22:00:00+0100;0.0;0.0;6800.0;200.0;36800.0;0.0;0.0;0.0;0.0;18.491723632812523;0.0;1.9851037;131.53925;0.8115587
2023-07-10T23:00:00+0100;0.0;0.0;4449.999999999999;100.0;38400.0;0.0;0.0;0.0;50.0;18.19063720703128;0.0;2.4032998;125.11212;0.82971716
2023-07-11T00:00:00+0100;0.0;0.0;4449.999999999999;100.0;40000.0;0.0;0.0;0.0;50.0;18.162896728515648;0.0;2.3418055;126.0345;0.85548943
2023-07-11T01:00:00+0100;0.0;10000.0;8500.0;300.0;39600.0;10000.0;0.0;0.0;0.0;17.701654052734398;0.0;2.5122018;140.72263;0.86250937
2023-07-11T02:00:00+0100;0.0;0.0;8000.0;200.0;41600.0;0.0;0.0;0.0;0.0;17.556848144531273;0.0;1.4255171;145.19255;0.9228431
2023-07-11T03:00:00+0100;0.0;0.0;8600.0;200.0;39600.0;0.0;0.0;0.0;0.0;17.436425781250023;0.2666666666666666;1.1217172;143.4833;0.9522927
2023-07-11T04:00:00+0100;0.0;0.0;6000.0;300.0;40400.0;0.0;0.0;0.0;100.0;17.466638183593773;17.26222222222222;1.4801553;130.30655;0.90814877
2023-07-11T05:00:00+0100;0.0;0.0;10400.0;200.0;37600.0;0.0;0.0;0.0;300.0;17.417352294921898;15.23931857638889;1.995676;117.077286;0.90636337
2023-07-11T06:00:00+0100;0.0;10000.0;7600.0;200.0;64400.00000000001;10000.0;0.0;0.0;1100.0;17.343255615234398;90.3315625;2.1702871;104.213684;0.91528934
2023-07-11T07:00:00+0100;0.0;0.0;8500.0;200.0;70400.0;0.0;0.0;0.0;1200.0;16.950372314453148;16.290546875;1.7746905;113.27892;0.90317297
2023-07-11T08:00:00+0100;0.0;0.0;9200.0;300.0;64000.0;0.0;0.0;0.0;2100.0;16.616204833984398;117.10357638888888;3.8664896;179.6317;0.9295398
2023-07-11T09:00:00+0100;0.0;0.0;9700.0;200.0;55200.0;0.0;0.0;0.0;8400.0;17.261071777343773;262.8411458333333;3.0385036;174.29317;0.88162696
2023-07-11T10:00:00+0100;0.0;0.0;12100.0;200.0;60800.0;0.0;0.0;0.0;17700.0;18.569360351562523;178.66663194444445;3.8655045;174.11882;0.8082472
2023-07-11T11:00:00+0100;0.0;10000.0;20200.0;500.0;62400.0;10000.0;0.0;0.0;18700.0;17.965112304687523;147.76270833333334;4.614647;172.53667;0.80043435
2023-07-11T12:00:00+0100;0.0;0.0;8299.999999999998;200.0;51600.0;0.0;0.0;0.0;15700.0;18.78218994140628;338.46302083333336;4.625586;172.00919;0.8208503
2023-07-11T13:00:00+0100;0.0;0.0;11300.0;200.0;52000.0;0.0;0.0;0.0;19700.0;18.76070556640628;403.2429861111111;5.4094105;169.86537;0.7262151
2023-07-11T14:00:00+0100;0.0;0.0;10800.0;300.0;56400.0;0.0;0.0;0.0;9500.0;18.982202148437523;405.4713888888889;4.9375305;168.4404;0.70343363
2023-07-11T15:00:00+0100;0.0;0.0;10300.0;200.0;45600.0;0.0;0.0;0.0;8300.0;18.256982421875023;210.1975;4.7812457;176.53616;0.6780124
2023-07-11T16:00:00+0100;0.0;10000.0;8000.0;200.0;28000.0;10000.0;0.0;0.0;7600.0;17.153619384765648;57.979375;3.8730185;191.55678;0.7137638
2023-07-11T17:00:00+0100;0.0;0.0;7699.999999999999;300.0;31600.0;0.0;0.0;0.0;3900.0;17.065423583984398;55.63576388888889;2.0497818;184.45358;0.8406102
2023-07-11T18:00:00+0100;0.0;0.0;10100.0;200.0;38000.0;0.0;0.0;0.0;800.0;16.963586425781273;32.00006944444444;2.0169804;183.60854;0.8562812
2023-07-11T19:00:00+0100;0.0;0.0;6100.0;200.0;33600.0;0.0;0.0;0.0;100.0;16.694970703125023;3.8297222222222222;3.9023967;172.83914;0.73823965
2023-07-11T20:00:00+0100;0.0;0.0;10600.0;200.0;38400.0;0.0;0.0;0.0;0.0;15.942315673828148;2.211597222222222;2.971904;166.03586;0.80438673
2023-07-11T21:00:00+0100;0.0;10000.0;5800.0;300.0;37200.0;10000.0;0.0;0.0;0.0;15.325128173828148;0.0355555555555555;0.89246124;97.199646;0.88496906
2023-07-11T22:00:00+0100;0.0;0.0;10000.0;200.0;40400.0;0.0;0.0;0.0;0.0;14.963861083984398;0.0177777777777777;1.451831;100.1399;0.96121734
2023-07-11T23:00:00+0100;0.0;0.0;7300.0;200.0;37600.0;0.0;0.0;0.0;0.0;15.072320556640648;0.0;2.0766673;111.12681;0.9419
2023-07-12T00:00:00+0100;0.0;0.0;9300.0;300.0;40800.0;0.0;0.0;0.0;0.0;15.041284179687525;0.0;3.1036944;140.65878;0.94554716
2023-07-12T01:00:00+0100;0.0;0.0;7500.0;200.0;38800.0;0.0;0.0;0.0;0.0;15.201318359375025;0.0;5.100522;160.29994;0.95685405
2023-07-12T02:00:00+0100;0.0;10000.0;7600.0;200.0;41600.0;10000.0;0.0;0.0;100.0;15.484399414062525;0.0;4.762199;175.89134;0.99275804
2023-07-12T03:00:00+0100;0.0;0.0;9300.0;200.0;42400.0;0.0;0.0;0.0;0.0;15.754815673828148;1.5644444444444443;2.633891;184.86554;0.985785
2023-07-12T04:00:00+0100;100.0;0.0;8200.0;300.0;38800.0;0.0;0.0;0.0;200.0;15.875909423828148;14.702222222222222;3.157427;178.43143;0.9333102
2023-07-12T05:00:00+0100;0.0;0.0;8000.0;200.0;40400.0;0.0;0.0;0.0;900.0;15.870324707031273;31.817903645833333;3.5900402;175.3242;0.93884903
2023-07-12T06:00:00+0100;0.0;0.0;7100.0;200.0;61600.0;0.0;0.0;0.0;1400.0;16.037500000000023;31.96931857638889;3.3670185;171.33113;0.9448298
2023-07-12T07:00:00+0100;0.0;0.0;10400.0;300.0;71600.0;0.0;0.0;0.0;2600.0;16.245324707031273;32.28079427083333;2.5595675;178.45506;0.9302572
2023-07-12T08:00:00+0100;0.0;10000.0;9000.0;200.0;68000.0;10000.0;0.0;0.0;4000.0;16.390496826171898;33.18974826388889;3.0287046;155.00429;0.9124955
2023-07-12T09:00:00+0100;0.0;0.0;11300.0;200.0;68000.0;0.0;0.0;0.0;4400.0;16.694329833984398;81.6100954861111;2.1925483;147.46931;0.90640676
2023-07-12T10:00:00+0100;0.0;0.0;9500.0;200.0;62800.0;0.0;0.0;0.0;6700.0;16.732232666015648;92.47758680555556;2.5840127;139.76347;0.8842964
2023-07-12T11:00:00+0100;0.0;0.0;10300.0;300.0;60800.0;0.0;0.0;0.0;9200.0;16.993218994140648;170.8401736111111;2.4258792;146.30476;0.9219852
2023-07-12T12:00:00+0100;0.0;0.0;10300.0;200.0;62000.0;0.0;0.0;0.0;5300.0;17.657373046875023;60.96913194444444;2.7182786;140.98486;0.9012178
2023-07-12T13:00:00+0100;0.0;10000.0;10300.0;200.0;62400.0;10000.0;0.0;0.0;5600.0;16.919488525390648;33.5840625;2.451508;130.51244;0.91121227
2023-07-12T14:00:00+0100;0.0;0.0;10400.0;200.0;63600.0;0.0;0.0;0.0;3400.0;16.823327636718773;40.99489583333333;2.8669798;139.66536;0.92181706
2023-07-12T15:00:00+0100;0.0;0.0;9000.0;300.0;45600.0;0.0;0.0;0.0;5800.0;16.267846679687523;37.25762152777778;2.2314348;137.80774;0.928439
2023-07-12T16:00:00+0100;0.0;0.0;9700.0;200.0;31600.0;0.0;0.0;0.0;5600.0;16.396630859375023;82.18526041666667;1.7609316;141.13626;0.9371061
2023-07-12T17:00:00+0100;0.0;0.0;7200.0;200.0;32400.0;0.0;0.0;0.0;3200.0;16.852563476562523;70.76277777777777;2.1739907;152.44014;0.9249296
2023-07-12T18:00:00+0100;0.0;0.0;9500.0;200.0;35600.0;0.0;0.0;0.0;2200.0;16.562951660156273;19.16756944444445;2.186291;140.02676;0.9053527
2023-07-12T19:00:00+0100;0.0;10000.0;6100.0;300.0;30800.0;10000.0;0.0;0.0;2700.0;16.512902832031273;26.57145833333333;1.3352969;124.351845;0.9257539
2023-07-12T20:00:00+0100;0.0;0.0;9600.0;200.0;37600.0;0.0;0.0;0.0;600.0;16.514184570312523;17.1359375;1.0500335;82.02596;0.9212681
2023-07-12T21:00:00+0100;0.0;0.0;7999.999999999999;200.0;38000.0;0.0;0.0;0.0;0.0;16.295739746093773;0.2666666666666666;0.9202567;54.333572;0.9266701
2023-07-12T22:00:00+0100;0.0;0.0;7900.0;300.0;37600.0;0.0;0.0;0.0;0.0;16.074182128906273;0.0;1.3682444;158.98892;0.9526409
2023-07-12T23:00:00+0100;0.0;0.0;8899.999999999998;200.0;40400.0;0.0;0.0;0.0;0.0;15.661798095703148;0.0;1.8465503;172.21346;0.9586228
2023-07-13T00:00:00+0100;0.0;10000.0;6600.0;200.0;36800.0;10000.0;0.0;0.0;0.0;15.598107910156273;0.0;1.4482642;183.592;0.9541675
2023-07-13T01:00:00+0100;0.0;0.0;9600.0;200.0;41600.0;0.0;0.0;0.0;0.0;15.462274169921898;0.0;2.3901138;165.21336;0.97787976
2023-07-13T02:00:00+0100;0.0;0.0;7500.0;300.0;40400.0;0.0;0.0;0.0;100.0;15.198632812500025;0.0;2.3518028;176.83572;0.9946645
2023-07-13T03:00:00+0100;0.0;0.0;9100.0;200.0;43200.0;0.0;0.0;0.0;100.0;15.126519775390648;0.9422222222222222;1.8139122;174.55151;0.99211645
2023-07-13T04:00:00+0100;0.0;0.0;7100.0;200.0;36400.0;0.0;0.0;0.0;800.0;15.029687500000025;7.217777777777778;1.7880094;169.62416;0.98459363
2023-07-13T05:00:00+0100;0.0;10000.0;7699.999999999999;300.0;38000.0;10000.0;0.0;0.0;1100.0;15.098931884765648;24.795245225694444;2.3253224;185.67201;0.98851466
2023-07-13T06:00:00+0100;0.0;0.0;10300.0;200.0;58800.0;0.0;0.0;0.0;2600.0;15.150323486328148;51.43605902777778;2.3328297;195.08195;0.9636117
2023-07-13T07:00:00+0100;0.0;0.0;7800.0;200.0;58000.0;0.0;0.0;0.0;8300.0;15.232995605468773;64.63705729166666;2.565348;197.9316;0.9455303
2023-07-13T08:00:00+0100;0.0;0.0;11000.0;200.0;51200.0;0.0;0.0;0.0;16000.0;15.758355712890648;168.9417361111111;2.7542706;171.9339;0.8822212
2023-07-13T09:00:00+0100;0.0;0.0;8500.0;300.0;53600.0;0.0;0.0;0.0;10900.0;16.917291259765648;332.1947222222222;2.6304164;197.33563;0.8171117
2023-07-13T10:00:00+0100;0.0;0.0;11700.0;200.0;45200.0;0.0;0.0;0.0;23600.0;17.481469726562523;451.1875694444444;3.0724986;200.6236;0.72230864
2023-07-13T11:00:00+0100;0.0;10000.0;9700.0;200.0;35200.0;10000.0;0.0;0.0;27900.0;18.264184570312523;512.6248611111112;3.4547846;188.41644;0.6653321
2023-07-13T12:00:00+0100;0.0;0.0;13800.0;200.0;48400.0;0.0;0.0;0.0;23700.0;20.006127929687523;509.8338888888889;3.9923596;184.85992;0.6172361
2023-07-13T13:00:00+0100;0.0;0.0;9400.0;200.0;38000.0;0.0;0.0;0.0;25700.0;20.241021728515648;326.78819444444446;5.1528163;184.76836;0.58578813
2023-07-13T14:00:00+0100;0.0;0.0;10500.0;300.0;26800.0;0.0;0.0;0.0;37800.0;20.5905700683594;535.4433333333334;6.216455;181.71492;0.66055626
2023-07-13T15:00:00+0100;0.0;0.0;10600.0;200.0;46000.0;0.0;0.0;0.0;5200.0;21.532769775390648;208.46722222222223;5.828956;185.92805;0.6426119
2023-07-13T16:00:00+0100;0.0;10000.0;6900.0;200.0;33600.0;10000.0;0.0;0.0;2200.0;19.189782714843773;280.1214583333333;3.947256;185.87094;0.85948515
2023-07-13T17:00:00+0100;0.0;0.0;9600.0;200.0;22400.0;0.0;0.0;0.0;14300.0;16.770288085937523;175.46722222222223;3.9516366;165.38821;0.7958714
2023-07-13T18:00:00+0100;0.0;0.0;5800.0;300.0;26800.0;0.0;0.0;0.0;8300.0;18.298852539062523;160.15930555555556;2.4762685;175.09889;0.7988015
2023-07-13T19:00:00+0100;0.0;0.0;11000.0;200.0;35200.0;0.0;0.0;0.0;3300.0;18.3264099121094;79.7923611111111;2.3279004;169.6082;0.7967113
2023-07-13T20:00:00+0100;0.0;0.0;6699.999999999999;200.0;34800.0;0.0;0.0;0.0;1100.0;17.881799316406273;43.85458333333333;1.6965321;155.81006;0.88402236
2023-07-13T21:00:00+0100;0.0;0.0;8500.0;300.0;38400.0;0.0;0.0;0.0;100.0;17.141168212890648;1.7333333333333334;0.4567767;144.67896;0.93333894
2023-07-13T22:00:00+0100;0.0;10000.0;7900.0;200.0;38800.0;10000.0;0.0;0.0;0.0;16.306573486328148;0.0;1.5653447;333.09995;0.9478046
2023-07-13T23:00:00+0100;0.0;0.0;7600.0;200.0;37600.0;0.0;0.0;0.0;0.0;15.459893798828148;0.0;2.5062058;299.78116;0.779088
2023-07-14T00:00:00+0100;0.0;0.0;10200.0;300.0;40000.0;0.0;0.0;0.0;0.0;14.821862792968773;0.0;3.177417;306.86557;0.7285358
2023-07-14T01:00:00+0100;0.0;0.0;5999.999999999999;200.0;49600.0;11200.0;0.0;11200.0;100.0;13.718194580078148;0.0;1.5229288;285.15857;0.78168225
2023-07-14T02:00:00+0100;0.0;0.0;10800.0;200.0;50800.0;9500.0;0.0;9500.0;0.0;12.616082763671898;0.0;1.6045744;296.5491;0.7866875
2023-07-14T03:00:00+0100;0.0;10000.0;5800.0;200.0;44400.0;17500.0;0.0;7500.0;100.0;11.936242675781273;6.542222222222223;0.922649;265.32263;0.7952937
2023-07-14T04:00:00+0100;0.0;0.0;9200.0;300.0;38800.0;2400.0;0.0;2400.0;1200.0;11.387017822265648;65.45777777777778;1.8203526;303.4583;0.7890984
2023-07-14T05:00:00+0100;0.0;0.0;8400.0;200.0;34000.0;0.0;0.0;0.0;2500.0;11.602197265625025;165.61925347222223;1.1149896;289.02222;0.782308
2023-07-14T06:00:00+0100;0.0;0.0;8000.0;200.0;52000.0;0.0;0.0;0.0;6600.0;12.611291503906273;289.6249652777778;1.2063779;290.40942;0.7202043
2023-07-14T07:00:00+0100;0.0;0.0;9500.0;200.0;52000.0;0.0;0.0;0.0;13600.0;14.181451416015648;417.5485763888889;1.3490134;319.92325;0.6163378
2023-07-14T08:00:00+0100;0.0;10000.0;9900.0;300.0;44400.0;10000.0;0.0;0.0;22100.0;15.442102050781273;537.7001388888889;0.8953658;307.8905;0.54793274
2023-07-14T09:00:00+0100;0.0;0.0;12100.0;200.0;39600.0;0.0;0.0;0.0;27100.0;17.091363525390648;648.2058333333333;0.8490798;217.40596;0.509496
2023-07-14T10:00:00+0100;0.0;0.0;8500.0;200.0;28000.0;0.0;0.0;0.0;34300.0;18.283288574218773;730.7901388888889;3.0080488;190.05228;0.5019731
2023-07-14T11:00:00+0100;0.0;0.0;12600.0;200.0;28000.0;0.0;0.0;0.0;39200.0;18.703027343750023;780.2622222222222;3.6355288;192.82936;0.49455708
2023-07-14T12:00:00+0100;0.0;0.0;8500.0;300.0;19600.0;0.0;0.0;0.0;41700.0;20.59786376953128;770.5068055555555;3.4165783;197.2332;0.45444116
2023-07-14T13:00:00+0100;0.0;10000.0;10300.0;200.0;26000.0;10000.0;0.0;0.0;38400.0;20.601495361328148;750.7033333333334;3.2342877;195.54094;0.41444767
2023-07-14T14:00:00+0100;0.0;0.0;10900.0;200.0;26800.0;0.0;0.0;0.0;35400.0;22.45186767578128;702.1019444444445;3.4192421;200.6161;0.3754459
2023-07-14T15:00:00+0100;0.0;0.0;10500.0;200.0;11600.0;0.0;0.0;0.0;29500.0;23.008660888671898;616.3843055555556;4.569867;198.12471;0.3933751
2023-07-14T16:00:00+0100;0.0;0.0;8400.0;300.0;14800.0;0.0;0.0;0.0;21300.0;22.428613281250023;514.1152777777778;4.612094;190.11353;0.43886143
2023-07-14T17:00:00+0100;0.0;0.0;7100.0;200.0;22000.0;0.0;0.0;0.0;12300.0;21.436608886718773;390.3811111111111;4.6169324;180.97363;0.4672732
2023-07-14T18:00:00+0100;0.0;10000.0;10800.0;200.0;30800.0;10000.0;0.0;0.0;8800.0;20.7553649902344;260.2134027777778;4.6416526;176.37563;0.5191072
2023-07-14T19:00:00+0100;0.0;0.0;6200.0;300.0;30000.0;0.0;0.0;0.0;3600.0;20.31343994140628;140.1665277777778;4.2744775;172.18582;0.53371084
2023-07-14T20:00:00+0100;0.0;0.0;9700.0;200.0;38400.0;0.0;0.0;0.0;800.0;19.392663574218773;45.679027777777776;3.8258717;169.95993;0.58446133
2023-07-14T21:00:00+0100;0.0;0.0;6600.0;200.0;36000.0;0.0;0.0;0.0;100.0;18.030633544921898;1.5377777777777777;3.2594707;166.61063;0.6690563
2023-07-14T22:00:00+0100;0.0;0.0;9100.0;300.0;39600.0;0.0;0.0;0.0;0.0;16.991479492187523;-0.0177777777777777;2.7837894;154.77261;0.75774133
2023-07-14T23:00:00+0100;0.0;0.0;8200.0;200.0;38000.0;0.0;0.0;0.0;0.0;16.106072998046898;0.0;2.7082052;160.50687;0.8306172
2023-07-15T00:00:00+0100;100.0;10000.0;8800.0;200.0;38800.0;10000.0;0.0;0.0;0.0;15.765863037109398;0.0;2.4756591;155.46355;0.89058447
2023-07-15T01:00:00+0100;0.0;0.0;7600.0;200.0;38000.0;0.0;0.0;0.0;0.0;15.579858398437525;0.0;1.9966571;151.54193;0.92171264
2023-07-15T02:00:00+0100;0.0;0.0;7400.0;300.0;38000.0;0.0;0.0;0.0;0.0;15.394036865234398;0.0;2.4886727;152.87714;0.9193015
2023-07-15T03:00:00+0100;0.0;0.0;10400.0;200.0;43200.0;0.0;0.0;0.0;0.0;15.417718505859398;2.453333333333333;2.460625;162.37788;0.93663543
2023-07-15T04:00:00+0100;0.0;0.0;6299.999999999999;200.0;37200.0;0.0;0.0;0.0;1400.0;15.280572509765648;26.204444444444444;2.0974462;166.90855;0.9341639
2023-07-15T05:00:00+0100;0.0;10000.0;9400.0;300.0;35200.0;10000.0;0.0;0.0;4100.0;15.261407470703148;82.57375;2.1148005;160.27771;0.9080564
2023-07-15T06:00:00+0100;0.0;0.0;6000.0;200.0;27200.0;0.0;0.0;0.0;4800.0;15.692712402343773;128.36130208333333;2.0748963;156.84024;0.8665986
2023-07-15T07:00:00+0100;0.0;0.0;11200.0;200.0;53600.0;0.0;0.0;0.0;3700.0;15.932275390625025;93.39161458333334;2.155527;155.63483;0.8325255
2023-07-15T08:00:00+0100;0.0;0.0;6200.0;200.0;54400.0;0.0;0.0;0.0;4000.0;16.071313476562523;156.80805555555557;1.9881506;148.41011;0.816473
2023-07-15T09:00:00+0100;0.0;0.0;9200.0;300.0;54000.0;0.0;0.0;0.0;4800.0;15.864312744140648;79.72788194444445;2.7759643;105.50847;0.7188618
2023-07-15T10:00:00+0100;0.0;10000.0;7300.0;200.0;52800.0;10000.0;0.0;0.0;4700.0;15.723474121093773;50.74753472222222;3.1794071;135.42174;0.76927596
2023-07-15T11:00:00+0100;0.0;0.0;8200.0;200.0;52400.0;0.0;0.0;0.0;4600.0;15.979669189453148;49.59784722222222;3.154325;110.72618;0.8597447
2023-07-15T12:00:00+0100;0.0;0.0;8899.999999999998;300.0;56800.0;0.0;0.0;0.0;2100.0;15.832757568359398;154.0480902777778;2.923101;91.092575;0.8661531
2023-07-15T13:00:00+0100;0.0;0.0;8000.0;200.0;55200.0;0.0;0.0;0.0;1400.0;16.009881591796898;27.639131944444443;3.21289;132.77869;0.64746374
2023-07-15T14:00:00+0100;0.0;0.0;8600.0;200.0;62400.0;6700.0;0.0;6700.0;1800.0;15.363427734375025;33.99722222222222;2.8146136;92.25922;0.84538543
2023-07-15T15:00:00+0100;0.0;10000.0;6300.0;300.0;54800.0;13400.0;0.0;3400.0;3800.0;14.932366943359398;31.16407118055556;3.9389005;66.222786;0.87550616
2023-07-15T16:00:00+0100;0.0;0.0;11200.0;200.0;41200.0;5500.0;0.0;5500.0;4300.0;14.852716064453148;36.84767361111111;4.4020452;63.244255;0.8896053
2023-07-15T17:00:00+0100;0.0;0.0;5800.0;200.0;32800.0;1600.0;0.0;1600.0;1000.0;15.217919921875025;45.69946180555556;3.828539;57.318542;0.883166
2023-07-15T18:00:00+0100;0.0;0.0;9700.0;200.0;37200.0;1100.0;0.0;1100.0;500.0;15.014581298828148;15.037899305555555;4.549535;55.1495;0.8671138
2023-07-15T19:00:00+0100;0.0;0.0;6100.0;300.0;34000.0;1100.0;0.0;1100.0;800.0;15.320123291015648;4.356527777777778;4.9322963;70.16071;0.83977056
2023-07-15T20:00:00+0100;0.0;10000.0;9600.0;200.0;40000.0;11700.0;0.0;1700.0;400.0;15.091638183593773;5.879809027777778;1.7441461;106.96701;0.9116091
2023-07-15T21:00:00+0100;0.0;0.0;7800.0;200.0;40800.0;1100.0;0.0;1100.0;0.0;15.521722412109398;0.0888888888888888;2.2996597;94.93681;0.8988989
2023-07-15T22:00:00+0100;0.0;0.0;8100.0;200.0;39600.0;1100.0;0.0;1100.0;0.0;15.628137207031273;-0.0088888888888888;2.5939205;137.15483;0.88762325
2023-07-15T23:00:00+0100;0.0;0.0;9000.0;300.0;40400.0;1100.0;0.0;1100.0;0.0;15.811639404296898;0.0;1.9160634;143.36504;0.9258772
2023-07-16T00:00:00+0100;0.0;0.0;6900.0;200.0;40000.0;1200.0;0.0;1200.0;0.0;15.787469482421898;0.0177777777777777;1.6262076;103.651024;0.9392139
2023-07-16T01:00:00+0100;0.0;10000.0;9900.0;200.0;44000.0;13000.0;0.0;3000.0;0.0;15.574639892578148;-0.0177777777777777;2.0508451;122.96382;0.96237713
2023-07-16T02:00:00+0100;0.0;0.0;6400.0;300.0;45600.0;4500.0;0.0;4500.0;0.0;15.605706787109398;0.0;1.2747146;108.79631;0.9675655
2023-07-16T03:00:00+0100;0.0;0.0;10100.0;200.0;48400.0;4600.0;0.0;4600.0;100.0;15.488641357421898;0.2392122395833333;2.201798;135.72318;0.98175585
2023-07-16T04:00:00+0100;0.0;0.0;6100.0;200.0;42400.0;4900.0;0.0;4900.0;300.0;15.325524902343773;4.82357421875;1.379024;104.70407;0.970129
2023-07-16T05:00:00+0100;0.0;0.0;8800.0;200.0;43200.0;4300.0;0.0;4300.0;1000.0;15.245751953125025;43.49310329861111;0.46580806;142.52446;0.97278464
2023-07-16T06:00:00+0100;0.0;0.0;8500.0;300.0;35200.0;1700.0;0.0;1700.0;1600.0;15.336175537109398;4.234097222222222;1.7170877;199.53947;0.94217503
2023-07-16T07:00:00+0100;0.0;10000.0;8100.0;200.0;34000.0;11800.0;0.0;1800.0;2600.0;15.400323486328148;31.20421875;3.4086826;175.05461;0.977407
2023-07-16T08:00:00+0100;0.0;0.0;7800.0;200.0;32800.0;500.0;0.0;500.0;4100.0;15.343591308593773;45.27827256944445;2.6867945;157.14888;0.9672135
2023-07-16T09:00:00+0100;0.0;0.0;7900.0;200.0;26800.0;1100.0;0.0;1100.0;8600.0;15.666894531250025;328.94;3.4377692;164.13774;0.96043825
2023-07-16T10:00:00+0100;0.0;0.0;9400.0;300.0;24000.0;500.0;;500.0;14600.0;16.662286376953148;159.99173611111112;4.5268693;170.49469;0.878193
2023-07-16T11:00:00+0100;0.0;0.0;6699.999999999999;200.0;17600.0;600.0;;600.0;15900.0;17.566247558593773;203.1989583333333;6.7040954;178.70609;0.85681516
2023-07-16T12:00:00+0100;0.0;10000.0;10000.0;200.0;29600.0;10000.0;0.0;0.0;7100.0;18.4938903808594;65.08958333333334;6.826867;175.74097;0.8267093
2023-07-16T13:00:00+0100;0.0;0.0;5600.0;300.0;27600.0;0.0;0.0;0.0;4600.0;16.531396484375023;24.774965277777778;7.086406;183.51035;0.84294456
2023-07-16T14:00:00+0100;0.0;0.0;10400.0;200.0;32400.0;0.0;0.0;0.0;4200.0;15.830712890625025;22.31340277777777;6.671082;188.49788;0.9066806
2023-07-16T15:00:00+0100;0.0;0.0;6600.0;200.0;28400.0;0.0;0.0;0.0;3700.0;15.800531005859398;27.99017361111111;7.3616133;194.64027;0.90495616
2023-07-16T16:00:00+0100;0.0;0.0;9900.0;200.0;33200.0;0.0;0.0;0.0;4300.0;16.173883056640648;48.843463541666665;7.2774143;188.13396;0.87335515
2023-07-16T17:00:00+0100;0.0;10000.0;6699.999999999999;300.0;28400.0;10000.0;0.0;0.0;3900.0;16.685205078125023;82.96605902777777;6.9054437;192.9482;0.8654054
2023-07-16T18:00:00+0100;0.0;0.0;7899.999999999998;200.0;33200.0;0.0;0.0;0.0;1800.0;16.982263183593773;30.441076388888888;7.032234;195.19275;0.85721153
2023-07-16T19:00:00+0100;0.0;0.0;9800.0;200.0;34800.0;0.0;0.0;0.0;1300.0;16.857537841796898;19.272309027777776;6.993087;194.1557;0.83789426
2023-07-16T20:00:00+0100;0.0;0.0;6700.0;300.0;35600.0;0.0;0.0;0.0;0.0;16.614038085937523;2.6951388888888888;6.751621;193.25668;0.8462411
2023-07-16T21:00:00+0100;0.0;0.0;9500.0;200.0;38800.0;0.0;0.0;0.0;0.0;16.192315673828148;0.0711111111111111;6.509384;192.28171;0.8625838
2023-07-16T22:00:00+0100;0.0;10000.0;6600.0;200.0;36000.0;10000.0;0.0;0.0;100.0;16.108636474609398;0.0;6.6940928;192.91414;0.86279786
2023-07-16T23:00:00+0100;0.0;0.0;9400.0;200.0;40000.0;0.0;0.0;0.0;0.0;15.386712646484398;-0.0177777777777777;6.50872;193.52153;0.8681997
2023-07-17T00:00:00+0100;0.0;0.0;7500.0;300.0;37200.0;0.0;0.0;0.0;0.0;15.559228515625025;0.0;6.5072513;197.76268;0.86005175
2023-07-17T01:00:00+0100;0.0;0.0;9300.0;200.0;40800.0;0.0;0.0;0.0;0.0;15.502130126953148;0.0;6.04337;201.60236;0.8645073
2023-07-17T02:00:00+0100;0.0;0.0;6900.0;200.0;39600.0;0.0;0.0;0.0;0.0;15.537652587890648;0.0;5.7332363;202.49052;0.86848986
